UT C-Scan Data 
 Operator:   
 Date:  01/01/07 01:12:49 
 Job Name:  UTwin 
 Part Name:  Part 
 Comment:   
 Material Name:  Water 
 Longitudinal Velocity(mm/us):  0.059 
 A/D Delay(us):  13.000 
 A/D Width(us):  14.000 
 A/D Gain(dB):   14.0 
 A/D Offset(mV): 0.994 
 A/D Rate(MHz):  50.0 
 A/D Average:    3 
 A/D Trig Source: 0 
 A/D Filter Mode: Filter Off 
 A/D LP Filter(MHz):  15.0 
 A/D HP Filter(MHz):  2.0 
 A/D DAC: DAC ON 
 A/D AGC: AGC OFF 
 P/R Voltage(v):  150.0 
 P/R Damp(ohms):  -1.0 
 P/R Energy(pf):  -1.0 
 P/R frequency(MHz):  25.0 
 P/R Gain(dB):  33.0 
 P/R Filter Mode:  Off 
 P/R LP Filter(MHz):  -1.0 
 P/R HP Filter(MHz):  -1.0 
 Wave mode:  Longitudinal wave 
 Angle:  0.00 
 Center Frequency: 5.000 
 diameter: 12.700 
 Probe:   
_____________Réglages C-Scan __________________________ 
Unité de distance: mm 
Axe de balayage: 0 
Longueur de balayage: 12017.400 
Résolution de balayage: 0.150 
Axe d'index: 1 
Longueur d'index: 75.000 
Résolution d'index: 5.000 
____________Réglages des paramètres en sortie___________________ 
Données voie: 1 
Données porte: 2 
Paramètre en sortie:AMP(%)  
 ______Données en sortie (col: axe balay., ligne: axe incrém.)______,,,,,,,
X/Y,0,5,10,15,20,25,30,35
-10869.2998,100,100,100,100,100,100,84.2697,100
-10869.1504,100,100,100,100,100,100,70.64,100
-10869,100,100,100,100,100,100,57.9873,100
-10868.8496,100,100,100,100,100,100,48.2658,100
-10868.7002,100,100,100,100,100,100,39.277,97.6063
-10868.5498,100,100,100,100,100,100,38.7396,94.3332
-10868.4004,100,100,100,100,100,100,37.0787,98.0948
-10868.25,97.6063,100,100,100,100,100,42.257,87.0054
-10868.0996,89.8388,100,100,100,100,100,45.7743,86.3214
-10867.9502,84.8559,100,100,100,100,100,47.191,80.1172
-10867.7998,78.6517,100,100,100,100,100,46.7513,82.9507
-10867.6504,77.8701,100,100,100,100,100,45.7743,78.0166
-10867.5,73.9619,100,100,100,100,100,45.8232,81.2897
-10867.3496,72.8383,100,100,100,100,100,46.1163,77.8212
-10867.2002,74.1573,100,100,100,100,100,41.6219,81.5828
-10867.0498,72.0567,100,100,100,100,100,39.277,84.172
-10866.9004,69.0767,100,100,100,100,100,43.4783,86.9565
-10866.75,64.8266,100,100,100,100,100,45.2369,87.8847
-10866.5996,58.427,100,100,100,100,100,47.5818,87.0542
-10866.4502,54.2257,100,100,100,100,100,50.3664,90.4739
-10866.2998,50.4641,100,100,100,100,100,53.8349,99.8534
-10866.1504,47.191,100,98.9741,100,100,100,56.3752,98.3879
-10866,45.2369,100,100,100,100,100,58.3293,100
-10865.8496,44.895,100,95.6033,100,100,100,60.0391,100
-10865.7002,45.8232,100,99.2184,100,100,100,61.8466,100
-10865.5498,45.4812,100,100,100,100,100,63.703,100
-10865.4004,46.7513,100,100,100,100,100,64.4358,100
-10865.25,46.6536,100,100,97.2643,100,100,67.6111,100
-10865.0996,49.7802,100,100,86.1749,100,100,68.4416,100
-10864.9502,49.4382,100,100,74.597,100,100,71.9101,100
-10864.7998,50.5618,100,100,64.3381,100,100,73.4734,100
-10864.6504,53.7372,100,100,58.3781,100,100,71.8613,100
-10864.5,53.786,100,100,57.3522,100,100,73.0826,100
-10864.3496,53.1998,100,100,54.0791,100,100,77.4304,100
-10864.2002,54.5188,99.8046,100,54.2745,100,100,86.468,100
-10864.0498,59.1597,96.8246,100,55.8867,100,100,93.8447,100
-10863.9004,60.0391,91.6952,100,56.2286,100,100,100,100
-10863.75,62.1397,85.8818,100,58.6712,100,100,100,100
-10863.5996,65.999,84.1231,100,59.2086,100,100,100,100
-10863.4502,69.6141,80.7523,97.4597,60.3322,100,100,100,100
-10863.2998,72.0567,85.5398,87.2985,65.1197,100,100,100,100
-10863.1504,76.6976,83.7323,80.6546,67.9043,100,100,100,100
-10863,83.5369,84.5628,75.6229,68.7836,100,100,100,100
-10862.8496,90.8647,82.511,68.979,70.7377,100,100,100,99.1207
-10862.7002,98.1925,83.83,63.2633,70.9819,100,100,100,100
-10862.5498,100,84.4162,57.3522,72.5452,100,100,100,100
-10862.4004,100,81.534,60.7719,74.0596,96.8246,100,100,99.658
-10862.25,100,77.5769,55.4958,71.4704,94.1866,100,100,100
-10862.0996,100,76.893,60.9184,73.4245,92.8188,100,100,100
-10861.9502,100,72.3009,62.6282,75.7206,95.8476,100,100,100
-10861.7998,100,68.8813,65.999,78.0166,96.6781,100,100,100
-10861.6504,100,70.7377,71.5681,82.5598,100,100,100,100
-10861.5,100,73.278,74.4504,84.7582,100,100,100,100
-10861.3496,97.5086,74.2062,86.3214,87.2496,100,100,100,100
-10861.2002,87.2496,79.0914,85.8818,91.2555,100,100,100,100
-10861.0498,77.9189,83.488,92.4768,93.2096,100,100,100,100
-10860.9004,71.8613,89.5945,91.0601,92.6234,100,100,100,100
-10860.75,67.2692,94.382,100,90.5716,100,100,98.339,100
-10860.5996,62.2374,98.0948,98.5833,89.5457,100,100,95.6033,100
-10860.4502,59.5506,100,97.9971,87.5427,100,100,95.3591,100
-10860.2998,64.3381,100,99.8046,90.2785,100,100,93.4538,100
-10860.1504,67.8065,100,95.701,85.6375,100,100,92.7699,100
-10860,72.2521,99.658,97.8505,82.9507,100,100,92.6722,100
-10859.8496,75.4763,100,95.7499,80.215,100,100,91.3044,100
-10859.7002,79.7264,100,98.2902,76.4533,100,100,93.1607,100
-10859.5498,82.511,100,94.6751,70.64,100,100,92.4768,100
-10859.4004,85.6864,100,93.2096,66.5853,100,100,98.681,100
-10859.25,86.6146,100,91.9883,64.2404,100,100,100,100
-10859.0996,89.5457,100,88.764,57.4011,100,100,100,100
-10858.9502,96.9223,100,91.0601,57.0103,100,100,100,100
-10858.7998,100,100,84.0742,55.9844,100,98.9741,100,100
-10858.6504,100,100,85.5398,57.1568,100,93.5027,100,100
-10858.5,100,100,88.0801,57.4988,100,91.0601,100,100
-10858.3496,100,100,86.3214,56.1309,100,84.172,100,100
-10858.2002,100,100,88.4709,56.3752,100,76.7465,100,100
-10858.0498,100,100,88.8618,53.786,100,70.0537,100,100
-10857.9004,100,100,91.744,53.4441,100,65.9013,100,100
-10857.75,100,100,93.2584,54.1768,100,62.9702,100,100
-10857.5996,100,100,98.3879,53.8349,100,62.384,100,100
-10857.4502,100,100,98.1925,55.3004,100,64.68,100,100
-10857.2998,100,100,100,57.6453,100,65.7059,100,100
-10857.1504,100,99.1207,100,60.5276,100,70.3468,100,100
-10857,100,100,100,64.7777,100,78.0655,100,100
-10856.8496,94.382,100,100,72.2032,100,81.8759,100,100
-10856.7002,87.2008,100,100,83.1461,100,86.7611,100,99.7069
-10856.5498,79.6776,100,100,89.9853,100,93.9424,100,100
-10856.4004,69.7606,100,100,98.6321,100,99.9511,100,99.7069
-10856.25,60.4787,100,100,100,100,100,100,100
-10856.0996,54.5677,100,100,100,100,100,100,99.5115
-10855.9502,52.809,100,98.0948,100,100,100,100,100
-10855.7998,52.1739,100,100,100,100,100,100,100
-10855.6504,53.8349,100,92.8188,100,100,100,100,99.4138
-10855.5,57.0591,100,93.9424,100,100,100,100,100
-10855.3496,63.0679,100,89.6434,100,100,100,100,97.704
-10855.2002,72.1544,100,86.7123,100,100,100,100,97.4597
-10855.0498,78.0166,100,90.5227,100,100,100,100,97.8017
-10854.9004,86.1749,100,79.9218,100,100,100,100,92.5745
-10854.75,90.4739,100,78.2609,100,100,100,100,98.7299
-10854.5996,95.5056,100,71.617,100,100,100,100,99.8046
-10854.4502,99.4138,100,74.9389,99.3161,100,100,100,98.8764
-10854.2998,100,100,70.7377,91.8417,100,100,100,100
-10854.1504,100,100,70.8842,81.9736,100,99.3649,100,100
-10854,100,100,73.2291,73.2291,100,95.1637,100,100
-10853.8496,100,100,69.2721,60.9184,100,92.8676,100,100
-10853.7002,100,100,74.5481,54.2745,100,93.2584,100,100
-10853.5498,100,100,75.2809,54.3234,100,93.2096,100,100
-10853.4004,100,100,79.1402,54.0303,100,93.3561,100,100
-10853.25,100,100,80.8989,54.5677,100,93.3561,100,100
-10853.0996,100,100,79.3845,57.1568,100,93.5515,100,100
-10852.9502,100,100,81.1431,57.4988,100,93.3561,100,100
-10852.7998,100,100,74.7435,59.2086,100,94.0889,100,100
-10852.6504,100,100,78.212,61.2115,100,98.8276,100,100
-10852.5,100,100,77.8212,61.8466,100,100,100,100
-10852.3496,100,100,77.9678,64.2404,100,100,100,100
-10852.2002,100,100,76.8442,62.384,100,100,100,100
-10852.0498,100,100,81.8271,61.8466,100,100,100,100
-10851.9004,100,100,78.212,64.5823,100,100,100,99.3161
-10851.75,100,100,78.9448,63.361,100,100,100,98.7299
-10851.5996,100,100,79.4822,62.5794,99.2184,100,100,100
-10851.4502,100,100,76.4533,62.1397,93.5027,100,100,99.2672
-10851.2998,100,100,76.0137,63.0679,87.2496,100,100,100
-10851.1504,100,100,70.298,62.5305,81.1431,99.9511,100,96.4338
-10851,100,100,68.9301,63.1656,75.574,95.7987,100,96.5804
-10850.8496,100,100,67.7088,60.4787,66.5853,93.6492,100,92.5745
-10850.7002,100,100,62.6771,60.0879,61.4069,96.1895,100,91.0112
-10850.5498,100,100,61.5046,60.5276,56.1798,96.2872,100,87.9336
-10850.4004,100,100,57.4988,59.3063,59.9902,96.7269,100,86.81
-10850.25,100,100,57.5476,61.065,52.3205,97.5574,100,89.2526
-10850.0996,100,100,55.2516,63.6053,51.7342,100,100,89.0083
-10849.9502,100,100,58.8178,65.4617,48.2169,99.9023,100,86.7123
-10849.7998,100,100,63.8007,67.4646,46.0186,100,100,91.0601
-10849.6504,100,100,68.9301,68.1974,45.7255,100,100,89.8388
-10849.5,100,100,79.6776,71.8124,42.5012,100,100,91.4509
-10849.3496,100,100,81.534,74.4993,42.4524,100,100,95.8964
-10849.2002,100,100,93.6492,76.8442,46.1651,100,100,96.3361
-10849.0498,100,100,98.2413,78.212,46.1651,100,100,99.8046
-10848.9004,100,100,100,75.574,48.852,100,100,100
-10848.75,100,100,100,81.2408,50.9038,100,100,100
-10848.5996,100,100,100,80.1661,53.3952,100,100,100
-10848.4502,100,100,100,77.7723,54.2257,100,100,100
-10848.2998,100,100,100,85.2467,54.5188,100,100,100
-10848.1504,100,100,100,86.1749,58.3293,100,100,100
-10848,100,100,100,89.6922,61.2115,100,100,100
-10847.8496,100,100,100,90.3273,65.1197,100,100,100
-10847.7002,100,100,100,93.2584,70.2003,100,100,100
-10847.5498,100,100,100,95.2614,72.4963,100,100,100
-10847.4004,100,100,100,94.3332,76.5999,100,100,100
-10847.25,100,100,100,96.2384,79.2379,100,100,100
-10847.0996,100,100,100,98.8276,85.8329,100,100,100
-10846.9502,100,100,100,100,90.7181,100,100,100
-10846.7998,100,100,100,100,99.0718,100,100,100
-10846.6504,100,100,100,100,100,100,100,100
-10846.5,100,100,100,100,100,100,100,100
-10846.3496,100,100,100,100,100,100,100,100
-10846.2002,100,100,100,100,100,100,100,100
-10846.0498,100,100,100,100,100,100,100,100
-10845.9004,100,100,100,100,100,100,100,100
-10845.75,100,100,100,100,100,100,100,100
-10845.5996,100,100,100,100,100,100,100,100
-10845.4502,100,100,100,100,100,100,100,100
-10845.2998,100,100,100,100,100,100,100,100
-10845.1504,100,100,100,100,100,100,100,100
-10845,100,97.5574,100,100,100,100,100,100
-10844.8496,100,100,100,100,100,100,100,100
-10844.7002,100,100,100,100,100,100,100,100
-10844.5498,100,100,100,100,100,98.9741,100,100
-10844.4004,100,100,100,100,98.681,99.4138,100,100
-10844.25,100,100,100,100,97.8505,100,100,100
-10844.0996,100,100,100,100,97.704,100,100,100
-10843.9502,100,100,100,100,95.8476,100,100,100
-10843.7998,100,100,100,100,95.701,100,100,100
-10843.6504,100,100,100,100,98.339,100,100,100
-10843.5,100,100,100,100,100,100,100,100
-10843.3496,100,100,100,100,100,100,100,100
-10843.2002,100,100,100,100,100,100,100,100
-10843.0498,100,100,100,100,100,100,100,100
-10842.9004,100,100,100,100,100,100,100,100
-10842.75,100,100,100,100,100,100,100,100
-10842.5996,100,100,100,100,100,100,100,100
-10842.4502,100,100,100,100,100,100,100,100
-10842.2998,100,100,100,100,100,100,100,100
-10842.1504,100,100,100,100,100,100,100,100
-10842,100,100,100,100,100,100,100,100
-10841.8496,100,100,100,100,100,100,100,100
-10841.7002,100,100,100,100,100,100,100,100
-10841.5498,100,100,100,100,100,100,100,98.0459
-10841.4004,100,100,100,100,100,100,100,100
-10841.25,100,100,100,100,100,100,100,92.7699
-10841.0996,100,100,100,100,100,100,100,93.9912
-10840.9502,100,100,100,100,100,100,100,85.5887
-10840.7998,100,100,100,100,100,100,100,78.5051
-10840.6504,100,100,100,100,100,100,100,78.4074
-10840.5,100,100,100,100,100,100,100,73.1803
-10840.3496,100,100,100,100,100,100,100,70.7377
-10840.2002,100,100,100,100,100,100,100,64.7289
-10840.0498,100,100,100,100,100,100,100,67.6111
-10839.9004,100,100,100,100,100,100,100,71.7636
-10839.75,100,100,100,100,100,100,100,67.5134
-10839.5996,100,100,100,100,100,100,100,78.8959
-10839.4502,100,100,100,100,100,100,100,77.7235
-10839.2998,100,100,100,100,100,100,100,84.9047
-10839.1504,100,100,100,96.385,100,100,100,84.172
-10839,100,100,100,89.0083,100,100,100,97.9971
-10838.8496,100,100,100,88.3732,100,100,100,95.2125
-10838.7002,100,100,100,86.2237,100,100,100,93.9424
-10838.5498,100,100,100,87.3962,100,100,100,100
-10838.4004,100,100,99.2672,87.6893,100,100,100,100
-10838.25,100,100,96.8735,84.5139,100,100,100,100
-10838.0996,100,100,95.4079,81.7294,100,100,100,100
-10837.9502,100,100,96.8246,77.1861,100,100,100,100
-10837.7998,100,100,92.5257,75.574,100,100,100,100
-10837.6504,100,100,93.2584,70.0537,100,100,100,100
-10837.5,100,100,94.8705,67.8554,100,100,100,100
-10837.3496,99.0718,100,99.5115,67.8065,100,100,100,100
-10837.2002,96.1895,100,100,68.4905,100,100,100,100
-10837.0498,94.2843,100,99.8534,68.2462,100,100,100,100
-10836.9004,89.7899,100,100,69.2233,100,100,100,100
-10836.75,85.9795,100,100,69.8583,100,100,100,100
-10836.5996,81.8271,100,100,71.9101,100,100,100,100
-10836.4502,79.7264,100,100,73.3268,100,100,100,100
-10836.2998,80.0195,100,100,74.4993,100,100,100,100
-10836.1504,79.5799,100,100,73.913,100,100,100,100
-10836,80.215,100,100,74.6947,100,100,100,100
-10835.8496,80.6058,100,100,75.3786,100,100,100,100
-10835.7002,81.0454,100,100,77.2838,100,100,100,100
-10835.5498,80.8012,100,100,76.8442,100,100,100,99.2672
-10835.4004,85.7841,100,100,76.2579,100,100,100,100
-10835.25,89.3503,100,100,73.2291,100,100,100,100
-10835.0996,90.4739,100,100,74.1085,100,100,100,100
-10834.9502,94.382,100,100,72.1544,100,100,100,100
-10834.7998,94.1866,100,99.6092,67.8065,94.382,100,100,100
-10834.6504,98.9253,100,97.5086,67.1715,85.6864,100,100,100
-10834.5,100,100,99.5603,62.042,83.2438,100,100,100
-10834.3496,100,100,98.9741,58.3293,82.5598,100,100,100
-10834.2002,100,100,96.8735,54.1768,78.7982,100,100,100
-10834.0498,100,100,97.1666,52.3205,83.0484,100,100,100
-10833.9004,100,100,95.4079,50.7084,95.7987,100,100,100
-10833.75,100,100,95.1637,52.2228,100,100,100,100
-10833.5996,100,100,92.9165,53.1021,100,100,100,100
-10833.4502,100,100,91.4998,53.8349,100,100,100,100
-10833.2998,100,100,92.4768,51.6365,100,100,100,100
-10833.1504,100,100,92.3302,53.4929,100,100,100,100
-10833,100,100,95.0659,50.8061,100,100,100,100
-10832.8496,100,100,94.724,48.9985,100,100,100,100
-10832.7002,100,100,96.2384,46.3605,100,100,100,100
-10832.5498,100,100,92.4279,47.0933,100,100,100,100
-10832.4004,100,100,92.6234,47.8749,100,100,100,100
-10832.25,100,100,88.764,50.8549,100,100,100,100
-10832.0996,100,100,85.5398,52.9555,100,100,100,100
-10831.9502,100,100,89.5945,53.5418,100,100,100,100
-10831.7998,100,100,85.3444,54.3722,100,100,100,100
-10831.6504,100,100,89.0572,55.8378,100,100,100,100
-10831.5,100,100,89.7411,56.4729,100,100,100,100
-10831.3496,100,100,87.787,58.3781,100,100,100,100
-10831.2002,100,100,97.02,62.9702,100,100,100,100
-10831.0498,100,100,98.5344,68.002,100,100,100,100
-10830.9004,100,100,100,71.1285,100,100,100,100
-10830.75,100,100,100,71.8124,100,100,100,100
-10830.5996,100,100,100,74.4504,100,100,100,100
-10830.4502,100,100,100,76.6488,100,96.8246,100,100
-10830.2998,100,100,100,76.2579,100,90.0342,100,100
-10830.1504,100,100,100,78.0166,100,85.9306,100,100
-10830,100,100,100,79.0914,100,86.9077,100,100
-10829.8496,100,100,100,82.2179,100,87.2008,100,100
-10829.7002,100,100,100,88.3732,100,85.8818,100,100
-10829.5498,100,100,100,91.5975,100,83.6346,100,100
-10829.4004,100,100,100,94.0401,100,81.2408,100,100
-10829.25,100,100,100,99.5115,100,82.6087,100,100
-10829.0996,100,100,100,100,100,87.1031,100,100
-10828.9502,100,100,100,100,100,91.9883,100,100
-10828.7998,100,100,100,100,100,94.1378,100,100
-10828.6504,100,100,100,100,100,95.4568,100,100
-10828.5,100,100,100,100,100,95.9453,100,100
-10828.3496,100,100,100,100,100,99.4626,100,100
-10828.2002,100,100,100,100,100,100,100,100
-10828.0498,100,100,100,100,100,100,100,100
-10827.9004,100,100,100,100,100,100,100,100
-10827.75,100,100,100,100,100,100,100,100
-10827.5996,100,100,99.8046,100,100,100,100,100
-10827.4502,100,100,100,100,99.5115,100,100,100
-10827.2998,100,100,100,100,100,100,100,100
-10827.1504,100,100,100,100,97.5574,100,100,100
-10827,100,100,100,100,96.1895,100,100,100
-10826.8496,100,100,100,100,97.9482,100,100,100
-10826.7002,100,100,100,100,98.4856,100,100,100
-10826.5498,100,100,100,100,98.3879,100,100,100
-10826.4004,100,100,100,100,95.3102,100,100,100
-10826.25,100,100,100,100,100,100,100,100
-10826.0996,100,100,100,100,100,100,100,100
-10825.9502,100,100,100,100,100,100,100,100
-10825.7998,100,100,100,100,100,100,100,100
-10825.6504,100,100,100,100,100,100,100,100
-10825.5,100,100,100,100,100,100,100,100
-10825.3496,100,100,100,100,100,100,100,100
-10825.2002,100,100,100,100,100,100,100,100
-10825.0498,100,100,100,100,100,100,100,100
-10824.9004,100,100,100,100,100,100,100,100
-10824.75,100,100,100,100,100,100,100,100
-10824.5996,100,100,100,100,100,100,100,100
-10824.4502,97.9971,100,100,100,100,100,100,100
-10824.2998,97.5086,100,100,100,100,100,100,100
-10824.1504,97.8994,100,100,100,100,100,100,100
-10824,95.7987,100,100,100,100,100,100,100
-10823.8496,90.8647,100,100,100,100,100,100,100
-10823.7002,87.8847,100,100,100,100,99.6092,100,100
-10823.5498,89.0083,100,100,100,100,95.7499,100,100
-10823.4004,89.8876,100,100,100,100,95.3102,100,100
-10823.25,93.4538,100,100,100,100,94.9194,100,100
-10823.0996,96.8246,100,100,100,100,91.4998,100,100
-10822.9502,100,100,100,100,100,92.1837,100,100
-10822.7998,100,100,100,100,100,94.724,100,100
-10822.6504,100,100,100,100,100,95.2614,100,100
-10822.5,100,100,100,100,100,93.5515,100,100
-10822.3496,100,100,100,100,100,94.0401,100,100
-10822.2002,100,100,100,100,100,95.8964,100,100
-10822.0498,100,100,100,100,100,94.4309,100,100
-10821.9004,100,100,100,100,100,91.0112,100,100
-10821.75,100,100,100,100,100,92.5257,100,100
-10821.5996,100,100,100,100,100,93.3561,100,100
-10821.4502,100,100,100,100,100,94.724,100,100
-10821.2998,100,100,100,100,100,93.6981,100,100
-10821.1504,100,100,100,100,100,97.0689,100,100
-10821,100,100,100,100,100,99.9511,100,100
-10820.8496,100,100,100,100,100,100,100,100
-10820.7002,100,100,100,100,100,100,95.1148,100
-10820.5498,100,100,100,100,100,100,90.5227,100
-10820.4004,100,100,100,100,100,100,90.4739,100
-10820.25,100,100,100,100,100,100,87.7382,100
-10820.0996,100,100,100,100,100,100,88.5686,100
-10819.9502,100,100,100,100,100,100,91.3532,100
-10819.7998,100,100,100,100,100,100,91.3044,100
-10819.6504,100,100,100,100,100,100,92.9653,100
-10819.5,100,100,100,100,100,100,91.744,100
-10819.3496,100,100,100,100,100,100,94.0889,100
-10819.2002,99.7557,100,100,100,100,100,92.4768,100
-10819.0498,97.3131,100,100,100,100,100,97.02,100
-10818.9004,96.9223,100,100,100,100,100,97.8017,100
-10818.75,92.7699,100,100,100,100,100,99.2672,100
-10818.5996,86.0283,100,100,100,100,100,100,100
-10818.4502,81.534,100,100,100,100,100,100,100
-10818.2998,74.6947,100,100,100,100,100,100,100
-10818.1504,72.0567,100,100,100,100,100,100,100
-10818,71.959,100,100,100,100,100,100,100
-10817.8496,68.002,100,100,100,100,100,100,100
-10817.7002,68.0508,100,100,100,100,99.9023,100,100
-10817.5498,69.0278,100,100,100,100,100,100,100
-10817.4004,66.9761,100,100,100,100,100,100,100
-10817.25,64.1915,100,100,100,100,100,100,100
-10817.0996,59.8437,100,100,100,100,100,100,100
-10816.9502,57.108,100,100,100,100,100,100,100
-10816.7998,56.766,100,100,100,100,100,100,100
-10816.6504,53.5906,100,100,100,100,100,100,100
-10816.5,50.8061,100,100,100,100,100,100,100
-10816.3496,52.8578,100,100,100,100,100,100,100
-10816.2002,54.0303,100,100,100,100,100,100,100
-10816.0498,56.6194,100,100,100,100,100,100,100
-10815.9004,59.404,100,100,100,100,100,100,100
-10815.75,63.703,100,100,100,100,100,100,100
-10815.5996,68.002,100,100,100,100,100,100,99.3161
-10815.4502,73.8153,100,100,100,100,100,100,96.3361
-10815.2998,79.6287,100,100,100,100,100,100,91.5975
-10815.1504,84.4651,100,100,100,100,100,100,86.0283
-10815,91.744,100,100,100,100,100,100,83.1461
-10814.8496,97.6063,100,100,100,100,100,100,80.5081
-10814.7002,100,97.8017,100,100,100,100,100,76.5022
-10814.5498,100,96.1895,100,100,100,100,100,74.3039
-10814.4004,100,88.5686,100,100,100,100,100,73.6688
-10814.25,100,82.9507,100,100,100,100,100,72.0567
-10814.0996,100,82.7552,100,100,100,100,100,70.64
-10813.9502,100,75.6229,99.8046,100,100,100,97.362,70.1026
-10813.7998,100,80.8989,99.2184,100,100,100,93.5515,69.1255
-10813.6504,100,74.7435,98.1925,100,100,100,86.468,67.8065
-10813.5,100,75.4275,95.5056,100,100,100,84.8559,63.9961
-10813.3496,100,75.8671,96.043,100,100,100,81.4851,64.1426
-10813.2002,100,73.6199,85.491,100,100,100,79.6287,63.6053
-10813.0498,100,73.8153,84.3185,100,100,100,80.0684,61.8955
-10812.9004,100,77.5769,83.488,100,100,100,78.8959,63.4099
-10812.75,100,80.0195,80.0195,100,100,100,78.4563,65.1685
-10812.5996,100,78.7982,83.5857,100,100,100,77.4304,66.2433
-10812.4502,100,80.9477,79.0914,100,100,100,74.3527,69.8095
-10812.2998,100,83.488,78.2609,100,100,100,73.7665,68.2462
-10812.1504,100,85.0024,73.3757,100,100,100,71.6659,66.4387
-10812,100,85.6375,79.6287,100,100,100,71.3239,72.3986
-10811.8496,99.0718,86.4191,82.169,100,100,100,69.1255,65.9013
-10811.7002,88.2267,88.7152,81.6317,100,100,100,69.5164,63.8495
-10811.5498,80.8012,92.1348,86.7123,100,100,100,64.8266,71.3727
-10811.4004,74.3039,94.724,85.7841,100,100,98.5344,60.3322,60.723
-10811.25,70.4934,97.1666,95.0659,100,100,95.9453,56.3752,71.5193
-10811.0996,70.298,99.8046,95.1148,100,100,96.3361,53.0532,60.3322
-10810.9502,70.2491,100,97.1177,100,100,94.6751,52.4182,62.6771
-10810.7998,71.617,100,98.0948,100,100,91.5975,49.829,59.2086
-10810.6504,76.6976,100,99.1207,100,100,87.3473,46.3117,59.1597
-10810.5,77.8212,100,99.658,100,100,86.2237,43.2829,57.5965
-10810.3496,84.3674,100,100,100,100,86.5657,41.7196,57.108
-10810.2002,84.7582,100,100,100,100,84.3185,40.8891,57.8896
-10810.0498,87.2008,100,100,100,100,82.9507,40.2052,59.5506
-10809.9004,89.5457,100,100,100,100,81.9248,40.4006,59.5017
-10809.75,92.8676,99.1695,100,100,100,78.554,43.0874,59.1597
-10809.5996,91.0112,93.6492,100,100,100,80.1172,47.2399,56.7171
-10809.4502,92.2325,89.9365,100,100,100,80.6058,52.2228,61.065
-10809.2998,88.9595,83.4392,100,100,100,82.3644,56.8637,59.746
-10809.1504,83.2438,76.7465,100,100,100,90.2296,63.361,63.8984
-10809,80.9477,71.7147,100,100,100,99.8534,65.6082,63.6053
-10808.8496,77.6746,68.2462,100,100,100,100,70.4934,65.999
-10808.7002,74.4504,66.9761,100,100,100,100,74.3527,68.4905
-10808.5498,69.5164,65.6571,100,100,100,100,75.3298,67.9531
-10808.4004,64.4358,66.7807,100,100,100,100,75.0366,70.2003
-10808.25,61.2604,67.318,100,100,100,100,75.6717,71.4216
-10808.0996,58.6712,69.6141,100,100,100,100,76.0625,74.1085
-10807.9502,57.743,71.8124,100,100,100,100,77.5769,74.2062
-10807.7998,59.8437,75.916,100,100,100,100,75.8671,76.2579
-10807.6504,61.3581,83.0972,100,100,100,100,69.956,78.0166
-10807.5,60.9673,93.6004,100,100,100,100,67.5134,83.7811
-10807.3496,62.042,100,100,100,100,100,61.1138,83.7323
-10807.2002,65.4617,100,100,95.9941,100,100,55.105,88.4221
-10807.0498,66.1456,100,100,85.9795,100,100,51.9785,94.4797
-10806.9004,71.275,100,100,80.4104,100,100,47.4353,95.9453
-10806.75,74.0107,100,100,73.6199,100,100,40.5471,99.8534
-10806.5996,75.916,100,100,70.298,100,100,37.616,97.2154
-10806.4502,80.0195,100,100,65.8525,100,100,35.4665,100
-10806.2998,83.7323,100,100,66.9272,100,100,33.9033,100
-10806.1504,84.7093,100,100,71.6659,100,100,31.6072,100
-10806,85.9795,100,100,73.1803,100,100,32.9262,100
-10805.8496,91.4509,100,100,76.4045,100,100,32.9751,100
-10805.7002,91.6463,100,100,75.7206,100,100,35.4177,100
-10805.5498,91.744,100,100,78.1632,100,100,36.1016,100
-10805.4004,93.2584,100,100,78.0655,100,100,40.596,100
-10805.25,89.1549,100,100,78.0655,100,100,42.0127,100
-10805.0996,86.8588,100,100,81.4851,100,100,43.234,100
-10804.9502,83.0972,100,100,86.126,100,100,44.9438,100
-10804.7998,79.3845,100,100,89.3991,100,100,47.7772,100
-10804.6504,75.1343,100,100,90.0831,100,100,50.7084,100
-10804.5,68.7836,100,100,94.8217,100,100,51.3923,100
-10804.3496,64.7777,100,100,91.744,100,100,56.424,99.0718
-10804.2002,63.9961,100,100,91.7929,100,100,60.0391,91.4509
-10804.0498,62.9214,100,100,92.8676,100,100,60.6742,86.4191
-10803.9004,64.4358,100,100,90.5716,100,100,64.0938,76.551
-10803.75,61.8955,100,100,91.9394,100,100,64.2404,74.5481
-10803.5996,63.4587,100,100,88.4709,100,100,66.9761,66.683
-10803.4502,63.7518,100,97.8017,88.6175,100,100,67.5623,61.7489
-10803.2998,67.2692,100,87.3962,85.8818,100,100,70.2491,60.9184
-10803.1504,71.0796,100,84.0742,84.3674,100,100,71.6659,63.9472
-10803,77.5769,100,73.3757,85.0024,100,100,74.0107,64.1915
-10802.8496,78.5051,100,70.0049,79.1402,100,100,76.1602,72.936
-10802.7002,82.1202,100,65.7059,77.6746,100,100,78.0655,75.7206
-10802.5498,85.0513,100,63.8984,74.3527,100,100,81.7294,79.1402
-10802.4004,86.9077,100,61.0161,70.5423,100,100,82.853,82.0713
-10802.25,91.8417,100,57.6942,69.7118,100,100,83.7811,89.106
